python_tag,benchmark,class,mode,threads,runs,successful_runs,best_seconds,mean_seconds,best_mops,mean_mops
3.15t,FT,S,2,32,3,3,7.67,7.913333333333334,23.09,22.396666666666665
3.15t,FT,S,3,1,3,3,2.41,2.4233333333333333,73.48,73.07000000000001
3.15t,FT,S,3,2,3,3,1.28,1.28,138.76,138.65333333333334
3.15t,FT,S,3,4,3,3,0.66,0.66,270.04,268.42333333333335
3.15t,FT,S,3,8,3,3,0.35,0.35333333333333333,500.71,499.3
3.15t,FT,S,3,16,3,3,0.22,0.22,818.57,810.8100000000001
3.15t,FT,S,3,32,3,3,0.25,0.25666666666666665,702.34,688.48
3.15t,FT,W,2,1,3,3,80.07,80.39333333333333,4.65,4.633333333333334
3.15t,FT,W,2,2,3,3,45.57,46.36000000000001,8.18,8.040000000000001
3.15t,FT,W,2,4,3,3,25.14,26.03333333333333,14.83,14.326666666666668
3.15t,FT,W,2,8,3,3,16.16,16.753333333333334,23.07,22.276666666666667
3.15t,FT,W,2,16,3,3,14.69,15.153333333333334,25.38,24.61666666666667
3.15t,FT,W,2,32,3,3,18.31,18.766666666666666,20.35,19.866666666666667
3.15t,FT,W,3,1,3,3,5.04,5.046666666666667,73.97,73.86666666666666
3.15t,FT,W,3,2,3,3,2.6,2.6033333333333335,143.6,143.28
3.15t,FT,W,3,4,3,3,1.33,1.3566666666666667,279.16,274.2766666666667
3.15t,FT,W,3,8,3,3,0.69,0.7033333333333333,537.2,529.4666666666667
3.15t,FT,W,3,16,3,3,0.42,0.42,892.61,885.9133333333333
3.15t,FT,W,3,32,3,3,0.63,0.68,591.85,549.2233333333334
3.15t,IS,A,3,1,3,3,0.36,0.36000000000000004,235.69,233.25333333333333
3.15t,IS,A,3,2,3,3,0.21,0.21333333333333335,394.51,390.2933333333333
3.15t,IS,A,3,4,3,3,0.15,0.15,565.71,563.5366666666667
3.15t,IS,A,3,8,3,3,0.18,0.18000000000000002,470.22,468.17333333333335
3.15t,IS,A,3,16,3,3,0.24,0.26333333333333336,356.01,323.68666666666667
3.15t,IS,A,3,32,3,3,0.44,0.4633333333333333,190.84,182.29666666666665
3.15t,IS,S,0,1,3,3,0.33,0.33,2.0,2.0
3.15t,IS,S,0,2,3,3,0.23,0.23,2.91,2.8733333333333335
3.15t,IS,S,0,4,3,3,0.16,0.16,4.15,4.1433333333333335
3.15t,IS,S,0,8,3,3,0.19,0.19000000000000003,3.53,3.513333333333333
3.15t,IS,S,0,16,3,3,0.25,0.25,2.63,2.6199999999999997
3.15t,IS,S,0,32,3,3,0.33,0.34,1.98,1.9233333333333331
