python_tag,benchmark,class,mode,threads,rep,returncode,timed_out,verification,npb_seconds,mops,wall_seconds,python_version,node,slurm_job_id,slurm_array_task_id,raw_log
3.15t,EP,S,0,32,1,0,False,SUCCESSFUL,2.52,13.31,3.6458983421325684,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",ilk-152,7256035,1,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_full315_nopin/raw/py315t__EP__S__m0__t32__r01.txt
3.15t,EP,S,0,32,2,0,False,SUCCESSFUL,2.18,15.4,3.302774667739868,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",ilk-152,7256035,1,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_full315_nopin/raw/py315t__EP__S__m0__t32__r02.txt
3.15t,EP,S,0,32,3,0,False,SUCCESSFUL,2.42,13.84,3.583993911743164,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",ilk-152,7256035,1,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_full315_nopin/raw/py315t__EP__S__m0__t32__r03.txt
3.15t,EP,S,1,1,1,0,False,SUCCESSFUL,50.45,0.67,52.18345665931702,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",ilk-180,7256041,2,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_full315_nopin/raw/py315t__EP__S__m1__t01__r01.txt
3.15t,EP,S,1,1,2,0,False,SUCCESSFUL,50.48,0.66,51.689754486083984,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",ilk-180,7256041,2,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_full315_nopin/raw/py315t__EP__S__m1__t01__r02.txt
3.15t,EP,S,1,1,3,0,False,SUCCESSFUL,51.14,0.66,52.53656053543091,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",ilk-180,7256041,2,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_full315_nopin/raw/py315t__EP__S__m1__t01__r03.txt
3.15t,EP,S,1,2,1,0,False,SUCCESSFUL,25.9,1.3,27.08352255821228,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",ilk-180,7256041,2,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_full315_nopin/raw/py315t__EP__S__m1__t02__r01.txt
3.15t,EP,S,1,2,2,0,False,SUCCESSFUL,25.68,1.31,26.94241738319397,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",ilk-180,7256041,2,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_full315_nopin/raw/py315t__EP__S__m1__t02__r02.txt
3.15t,EP,S,1,2,3,0,False,SUCCESSFUL,25.62,1.31,26.741297483444214,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",ilk-180,7256041,2,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_full315_nopin/raw/py315t__EP__S__m1__t02__r03.txt
3.15t,EP,S,1,4,1,0,False,SUCCESSFUL,12.87,2.61,14.071602821350098,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",ilk-180,7256041,2,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_full315_nopin/raw/py315t__EP__S__m1__t04__r01.txt
3.15t,EP,S,1,4,2,0,False,SUCCESSFUL,12.93,2.59,14.05289888381958,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",ilk-180,7256041,2,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_full315_nopin/raw/py315t__EP__S__m1__t04__r02.txt
3.15t,EP,S,1,4,3,0,False,SUCCESSFUL,12.94,2.59,14.05294942855835,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",ilk-180,7256041,2,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_full315_nopin/raw/py315t__EP__S__m1__t04__r03.txt
3.15t,EP,S,1,8,1,0,False,SUCCESSFUL,6.45,5.2,7.563277959823608,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",ilk-180,7256041,2,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_full315_nopin/raw/py315t__EP__S__m1__t08__r01.txt
3.15t,EP,S,1,8,2,0,False,SUCCESSFUL,6.47,5.19,7.622528791427612,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",ilk-180,7256041,2,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_full315_nopin/raw/py315t__EP__S__m1__t08__r02.txt
3.15t,EP,S,1,8,3,0,False,SUCCESSFUL,6.46,5.19,7.6584460735321045,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",ilk-180,7256041,2,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_full315_nopin/raw/py315t__EP__S__m1__t08__r03.txt
3.15t,EP,S,1,16,1,0,False,SUCCESSFUL,3.31,10.13,4.5485804080963135,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",ilk-180,7256041,2,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_full315_nopin/raw/py315t__EP__S__m1__t16__r01.txt
3.15t,EP,S,1,16,2,0,False,SUCCESSFUL,3.42,9.8,4.54482626914978,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",ilk-180,7256041,2,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_full315_nopin/raw/py315t__EP__S__m1__t16__r02.txt
3.15t,EP,S,1,16,3,0,False,SUCCESSFUL,3.46,9.69,4.585372447967529,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",ilk-180,7256041,2,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_full315_nopin/raw/py315t__EP__S__m1__t16__r03.txt
3.15t,EP,S,1,32,1,0,False,SUCCESSFUL,1.77,18.99,2.902003288269043,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",ilk-180,7256041,2,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_full315_nopin/raw/py315t__EP__S__m1__t32__r01.txt
3.15t,EP,S,1,32,2,0,False,SUCCESSFUL,1.74,19.3,2.867479085922241,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",ilk-180,7256041,2,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_full315_nopin/raw/py315t__EP__S__m1__t32__r02.txt
3.15t,EP,S,1,32,3,0,False,SUCCESSFUL,1.73,19.35,2.857985496520996,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",ilk-180,7256041,2,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_full315_nopin/raw/py315t__EP__S__m1__t32__r03.txt
3.15t,EP,S,2,1,1,0,False,SUCCESSFUL,42.55,0.79,55.46802306175232,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",ilk-180,7256041,2,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_full315_nopin/raw/py315t__EP__S__m2__t01__r01.txt
3.15t,EP,S,2,1,2,0,False,SUCCESSFUL,42.32,0.79,54.6215181350708,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",ilk-180,7256041,2,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_full315_nopin/raw/py315t__EP__S__m2__t01__r02.txt
3.15t,EP,S,2,1,3,0,False,SUCCESSFUL,42.41,0.79,54.64513659477234,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",ilk-180,7256041,2,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_full315_nopin/raw/py315t__EP__S__m2__t01__r03.txt
3.15t,EP,S,2,2,1,0,False,SUCCESSFUL,21.55,1.56,33.867260456085205,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",ilk-180,7256041,2,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_full315_nopin/raw/py315t__EP__S__m2__t02__r01.txt
3.15t,EP,S,2,2,2,0,False,SUCCESSFUL,22.62,1.48,34.862807273864746,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",ilk-180,7256041,2,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_full315_nopin/raw/py315t__EP__S__m2__t02__r02.txt
3.15t,EP,S,2,2,3,0,False,SUCCESSFUL,21.46,1.56,33.72951292991638,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",ilk-180,7256041,2,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_full315_nopin/raw/py315t__EP__S__m2__t02__r03.txt
3.15t,EP,S,2,4,1,0,False,SUCCESSFUL,10.81,3.1,23.05443239212036,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",ilk-180,7256041,2,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_full315_nopin/raw/py315t__EP__S__m2__t04__r01.txt
3.15t,EP,S,2,4,2,0,False,SUCCESSFUL,10.87,3.09,23.064000606536865,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",ilk-180,7256041,2,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_full315_nopin/raw/py315t__EP__S__m2__t04__r02.txt
3.15t,EP,S,2,4,3,0,False,SUCCESSFUL,10.77,3.12,23.049503087997437,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",ilk-180,7256041,2,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_full315_nopin/raw/py315t__EP__S__m2__t04__r03.txt
3.15t,EP,S,2,8,1,0,False,SUCCESSFUL,5.38,6.24,17.560872316360474,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",ilk-180,7256041,2,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_full315_nopin/raw/py315t__EP__S__m2__t08__r01.txt
3.15t,EP,S,2,8,2,0,False,SUCCESSFUL,5.48,6.12,17.795806407928467,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",ilk-180,7256041,2,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_full315_nopin/raw/py315t__EP__S__m2__t08__r02.txt
3.15t,EP,S,2,8,3,0,False,SUCCESSFUL,5.49,6.11,17.6651349067688,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",ilk-180,7256041,2,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_full315_nopin/raw/py315t__EP__S__m2__t08__r03.txt
3.15t,EP,S,2,16,1,0,False,SUCCESSFUL,3.02,11.1,15.357302904129028,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",ilk-180,7256041,2,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_full315_nopin/raw/py315t__EP__S__m2__t16__r01.txt
3.15t,EP,S,2,16,2,0,False,SUCCESSFUL,3.02,11.12,15.596903800964355,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",ilk-180,7256041,2,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_full315_nopin/raw/py315t__EP__S__m2__t16__r02.txt
3.15t,EP,S,2,16,3,0,False,SUCCESSFUL,2.89,11.6,15.057590007781982,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",ilk-180,7256041,2,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_full315_nopin/raw/py315t__EP__S__m2__t16__r03.txt
3.15t,EP,S,2,32,1,0,False,SUCCESSFUL,2.34,14.31,14.514995336532593,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",ilk-180,7256041,2,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_full315_nopin/raw/py315t__EP__S__m2__t32__r01.txt
3.15t,EP,S,2,32,2,0,False,SUCCESSFUL,1.76,19.06,14.049185037612915,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",ilk-180,7256041,2,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_full315_nopin/raw/py315t__EP__S__m2__t32__r02.txt
3.15t,EP,S,2,32,3,0,False,SUCCESSFUL,1.91,17.53,14.147144317626953,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",ilk-180,7256041,2,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_full315_nopin/raw/py315t__EP__S__m2__t32__r03.txt
3.15t,EP,S,3,1,1,0,False,SUCCESSFUL,1.44,23.33,24.595484495162964,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",ilk-180,7256041,2,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_full315_nopin/raw/py315t__EP__S__m3__t01__r01.txt
3.15t,EP,S,3,1,2,0,False,SUCCESSFUL,1.44,23.37,24.618058681488037,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",ilk-180,7256041,2,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_full315_nopin/raw/py315t__EP__S__m3__t01__r02.txt
3.15t,EP,S,3,1,3,0,False,SUCCESSFUL,1.44,23.37,24.58167052268982,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",ilk-180,7256041,2,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_full315_nopin/raw/py315t__EP__S__m3__t01__r03.txt
3.15t,EP,S,3,2,1,0,False,SUCCESSFUL,0.72,46.62,23.84993028640747,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",ilk-180,7256041,2,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_full315_nopin/raw/py315t__EP__S__m3__t02__r01.txt
3.15t,EP,S,3,2,2,0,False,SUCCESSFUL,0.73,46.04,23.939506769180298,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",ilk-180,7256041,2,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_full315_nopin/raw/py315t__EP__S__m3__t02__r02.txt
3.15t,EP,S,3,2,3,0,False,SUCCESSFUL,0.72,46.61,24.114437580108643,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",ilk-180,7256041,2,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_full315_nopin/raw/py315t__EP__S__m3__t02__r03.txt
3.15t,EP,S,3,4,1,0,False,SUCCESSFUL,0.36,92.57,23.528981685638428,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",ilk-180,7256041,2,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_full315_nopin/raw/py315t__EP__S__m3__t04__r01.txt
3.15t,EP,S,3,4,2,0,False,SUCCESSFUL,0.36,92.64,23.557765007019043,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",ilk-180,7256041,2,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_full315_nopin/raw/py315t__EP__S__m3__t04__r02.txt
3.15t,EP,S,3,4,3,0,False,SUCCESSFUL,0.36,92.64,23.56493353843689,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",ilk-180,7256041,2,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_full315_nopin/raw/py315t__EP__S__m3__t04__r03.txt
3.15t,EP,S,3,8,1,0,False,SUCCESSFUL,0.19,180.97,23.243045330047607,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",ilk-180,7256041,2,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_full315_nopin/raw/py315t__EP__S__m3__t08__r01.txt
3.15t,EP,S,3,8,2,0,False,SUCCESSFUL,0.19,181.17,23.291065216064453,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",ilk-180,7256041,2,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_full315_nopin/raw/py315t__EP__S__m3__t08__r02.txt
3.15t,EP,S,3,8,3,0,False,SUCCESSFUL,0.19,181.22,23.49476957321167,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",ilk-180,7256041,2,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_full315_nopin/raw/py315t__EP__S__m3__t08__r03.txt
3.15t,EP,S,3,16,1,0,False,SUCCESSFUL,0.19,175.05,23.246654510498047,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",ilk-180,7256041,2,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_full315_nopin/raw/py315t__EP__S__m3__t16__r01.txt
3.15t,EP,S,3,16,2,0,False,SUCCESSFUL,0.19,174.62,23.32867455482483,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",ilk-180,7256041,2,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_full315_nopin/raw/py315t__EP__S__m3__t16__r02.txt
3.15t,EP,S,3,16,3,0,False,SUCCESSFUL,0.19,175.72,23.31794238090515,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",ilk-180,7256041,2,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_full315_nopin/raw/py315t__EP__S__m3__t16__r03.txt
3.15t,EP,S,3,32,1,0,False,SUCCESSFUL,0.16,212.56,23.226184129714966,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",ilk-180,7256041,2,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_full315_nopin/raw/py315t__EP__S__m3__t32__r01.txt
3.15t,EP,S,3,32,2,0,False,SUCCESSFUL,0.16,211.7,23.208068370819092,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",ilk-180,7256041,2,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_full315_nopin/raw/py315t__EP__S__m3__t32__r02.txt
3.15t,EP,S,3,32,3,0,False,SUCCESSFUL,0.16,212.9,23.582431316375732,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",ilk-180,7256041,2,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_full315_nopin/raw/py315t__EP__S__m3__t32__r03.txt
3.15t,EP,W,2,1,1,0,False,SUCCESSFUL,85.45,0.79,97.70167231559753,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",ilk-180,7256197,5,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_full315_nopin/raw/py315t__EP__W__m2__t01__r01.txt
3.15t,EP,W,2,1,2,0,False,SUCCESSFUL,84.86,0.79,97.08058381080627,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",ilk-180,7256197,5,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_full315_nopin/raw/py315t__EP__W__m2__t01__r02.txt
3.15t,EP,W,2,1,3,0,False,SUCCESSFUL,84.53,0.79,96.74120759963989,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",ilk-180,7256197,5,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_full315_nopin/raw/py315t__EP__W__m2__t01__r03.txt
3.15t,EP,W,2,2,1,0,False,SUCCESSFUL,42.52,1.58,54.80324101448059,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",ilk-180,7256197,5,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_full315_nopin/raw/py315t__EP__W__m2__t02__r01.txt
3.15t,EP,W,2,2,2,0,False,SUCCESSFUL,42.78,1.57,54.948949098587036,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",ilk-180,7256197,5,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_full315_nopin/raw/py315t__EP__W__m2__t02__r02.txt
3.15t,EP,W,2,2,3,0,False,SUCCESSFUL,42.69,1.57,54.972933292388916,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",ilk-180,7256197,5,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_full315_nopin/raw/py315t__EP__W__m2__t02__r03.txt
3.15t,EP,W,2,4,1,0,False,SUCCESSFUL,21.42,3.13,33.60151767730713,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",ilk-180,7256197,5,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_full315_nopin/raw/py315t__EP__W__m2__t04__r01.txt
3.15t,EP,W,2,4,2,0,False,SUCCESSFUL,21.53,3.12,33.73669123649597,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",ilk-180,7256197,5,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_full315_nopin/raw/py315t__EP__W__m2__t04__r02.txt
3.15t,EP,W,2,4,3,0,False,SUCCESSFUL,21.64,3.1,33.78936290740967,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",ilk-180,7256197,5,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_full315_nopin/raw/py315t__EP__W__m2__t04__r03.txt
3.15t,EP,W,2,8,1,0,False,SUCCESSFUL,10.91,6.15,23.150114059448242,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",ilk-180,7256197,5,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_full315_nopin/raw/py315t__EP__W__m2__t08__r01.txt
3.15t,EP,W,2,8,2,0,False,SUCCESSFUL,10.78,6.22,22.937516450881958,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",ilk-180,7256197,5,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_full315_nopin/raw/py315t__EP__W__m2__t08__r02.txt
3.15t,EP,W,2,8,3,0,False,SUCCESSFUL,10.9,6.16,23.07072353363037,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",ilk-180,7256197,5,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_full315_nopin/raw/py315t__EP__W__m2__t08__r03.txt
3.15t,EP,W,2,16,1,0,False,SUCCESSFUL,5.85,11.47,18.17703628540039,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",ilk-180,7256197,5,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_full315_nopin/raw/py315t__EP__W__m2__t16__r01.txt
3.15t,EP,W,2,16,2,0,False,SUCCESSFUL,5.9,11.37,18.09594416618347,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",ilk-180,7256197,5,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_full315_nopin/raw/py315t__EP__W__m2__t16__r02.txt
3.15t,EP,W,2,16,3,0,False,SUCCESSFUL,5.64,11.9,17.810968160629272,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",ilk-180,7256197,5,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_full315_nopin/raw/py315t__EP__W__m2__t16__r03.txt
3.15t,EP,W,2,32,1,0,False,SUCCESSFUL,3.24,20.73,15.453645706176758,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",ilk-180,7256197,5,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_full315_nopin/raw/py315t__EP__W__m2__t32__r01.txt
3.15t,EP,W,2,32,2,0,False,SUCCESSFUL,3.28,20.44,15.545438766479492,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",ilk-180,7256197,5,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_full315_nopin/raw/py315t__EP__W__m2__t32__r02.txt
3.15t,EP,W,2,32,3,0,False,SUCCESSFUL,4.18,16.06,16.351528644561768,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",ilk-180,7256197,5,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_full315_nopin/raw/py315t__EP__W__m2__t32__r03.txt
3.15t,EP,W,3,1,1,0,False,SUCCESSFUL,2.87,23.35,25.893210649490356,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",ilk-180,7256197,5,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_full315_nopin/raw/py315t__EP__W__m3__t01__r01.txt
3.15t,EP,W,3,1,2,0,False,SUCCESSFUL,2.87,23.39,25.91029691696167,"3.15.0b1 free-threading build (main, May 16 2026, 13:41:26) [GCC 10.1.0]",ilk-180,7256197,5,/mnt/netapp2/Store_uni/home/ulc/cursos/curso380/omp4py_TFM/results/20260531_202503_full315_nopin/raw/py315t__EP__W__m3__t01__r02.txt
